4,0.26287
4,0.00407417
4,0.00446316
4,0.0042659
4,0.00490412
4,0.00444391
4,0.00351321
4,0.00651622
4,0.0038
4,0.00412203
4,0.00439812
4,0.00424869
4,0.00654124
4,0.0037684
4,0.00383337
4,0.00413722
4,0.00646464
4,0.00366146
4,0.00515735
4,0.00364876
4,0.00364526
4,0.00426704
4,0.00438234
4,0.00449541
4,0.00434396
4,0.0042199
4,0.00439586
4,0.0042326
4,0.00366415
4,0.00424305
4,0.00452684
4,0.00438135
4,0.00442728
4,0.00367443
4,0.00657111
4,0.00378362
4,0.00351168
4,0.00656367
4,0.00383816
4,0.00365315
4,0.00434627
4,0.00377375
4,0.00366928
4,0.00337158
4,0.00445523
4,0.00403744
4,0.00659567
4,0.00367074
4,0.00362611
4,0.00417888
4,0.00409575
4,0.00379841
4,0.00480148
4,0.0034495
4,0.00647636
4,0.00383425
4,0.00652806
4,0.00377668
4,0.00364827
4,0.00456766
4,0.00370311
4,0.00405193
4,0.00444103
4,0.00470461
4,0.00459512
4,0.0045443
4,0.00666259
4,0.00372723
4,0.00656826
4,0.00381768
4,0.00661851
4,0.00374314
4,0.00645014
4,0.00369938
4,0.00665648
4,0.00372245
4,0.00658761
4,0.0036207
4,0.00384617
4,0.00637286
4,0.00362765
4,0.00379179
4,0.00418674
4,0.003635
4,0.00450346
4,0.00495363
4,0.00450365
4,0.0043123
4,0.00369389
4,0.00425466
4,0.0043457
4,0.00431865
4,0.0043609
4,0.00364118
4,0.00430496
4,0.00448314
4,0.00449197
4,0.00440124
4,0.00367645
4,0.00393399
4,0.00604224
4,0.00366943
4,0.00635344
4,0.00367144
4,0.00413203
4,0.00455832
4,0.00375226
4,0.00650544
4,0.00382839
4,0.00372328
4,0.00416296
4,0.00442062
4,0.00365998
4,0.00422173
4,0.00363681
4,0.00408832
4,0.0065127
4,0.00368623
4,0.00671761
4,0.00378812
4,0.00662122
4,0.00361706
4,0.00441226
4,0.00645828
4,0.00390167
4,0.00389339
4,0.00453771
4,0.00371857
4,0.00415161
4,0.00442677
4,0.00389361
4,0.00645543
4,0.00374266
4,0.00408921
4,0.00645333
4,0.00370001
4,0.00487403
4,0.00640177
4,0.00363575
4,0.00365491
4,0.00431759
4,0.00400358
4,0.00428366
4,0.00436414
4,0.00367442
4,0.00431978
4,0.00436643
4,0.00440949
4,0.00431725
4,0.00366309
4,0.0064967
4,0.00378338
4,0.00373111
4,0.00638667
4,0.00369616
4,0.00405923
4,0.00439464
4,0.00449919
4,0.00451326
4,0.00377605
4,0.00399094
4,0.0043409
4,0.00373054
4,0.00437505
4,0.00438011
4,0.00436668
4,0.00434528
4,0.00364265
4,0.00450638
4,0.0045076
4,0.00444843
4,0.00440363
4,0.00384012
4,0.004382
4,0.00453127
4,0.00655471
4,0.00369649
4,0.00369319
4,0.00409452
4,0.00439622
4,0.00374483
4,0.00439611
4,0.00438644
4,0.00646992
4,0.00379345
4,0.00665781
4,0.00371268
4,0.00656814
4,0.00382044
4,0.00657947
4,0.00380162
4,0.00664779
4,0.00373527
4,0.00644601
4,0.00354653
4,0.00673707
4,0.00376993
4,0.00655803
4,0.00364382
4,0.00510021
4,0.003765
4,0.00430966
4,0.00435564
4,0.00438822
4,0.00384391
4,0.00622192
4,0.0035796
4,0.00365095
4,0.00432952
4,0.00419696
