2563,0.00985928
2563,0.00954791
2563,0.00987989
2563,0.0097663
2563,0.00948379
2563,0.0159629
2563,0.00962218
2563,0.0200931
2563,0.00964026
2563,0.0187778
5126,0.0187227
5126,0.0190187
5126,0.0186162
5126,0.0282967
5126,0.0194948
5126,0.0198505
5126,0.0202081
5126,0.0199778
5126,0.0198913
5126,0.0199372
7689,0.039497
7689,0.0308471
7689,0.0309832
7689,0.0304184
7689,0.0327629
7689,0.0301885
7689,0.0313077
7689,0.0292664
7689,0.0304647
7689,0.0300878
10252,0.0398134
10252,0.0400073
10252,0.0418309
10252,0.0493705
10252,0.0407679
10252,0.0410399
10252,0.0485788
10252,0.0390288
10252,0.0400645
10252,0.0400494
12815,0.0492043
12815,0.0493627
12815,0.0501947
12815,0.0501189
12815,0.0499202
12815,0.0505708
12815,0.049154
12815,0.0500142
12815,0.0502613
12815,0.0499466
15378,0.0744315
15378,0.0543787
15378,0.0641177
15378,0.056
15378,0.0533956
15378,0.0515558
15378,0.0516137
15378,0.0522703
15378,0.0551682
15378,0.0523283
17941,0.0698718
17941,0.058885
17941,0.0668534
17941,0.0610904
17941,0.0625941
17941,0.0775746
17941,0.0739374
17941,0.068665
17941,0.0705002
17941,0.0652429
20504,0.0770714
20504,0.0722471
20504,0.0865385
20504,0.0753683
20504,0.0756371
20504,0.0763223
20504,0.0759034
20504,0.0739276
20504,0.0735277
20504,0.071665
23067,0.0802681
23067,0.0782241
23067,0.0797015
23067,0.08138
23067,0.0895728
23067,0.0944903
23067,0.0903003
23067,0.0965164
23067,0.0823482
23067,0.0831791
25630,0.0945339
25630,0.107234
25630,0.0924528
25630,0.0906261
25630,0.0890702
25630,0.0960049
25630,0.0928437
25630,0.103387
25630,0.0953728
25630,0.103481
28193,0.115166
28193,0.107513
28193,0.112627
28193,0.119292
28193,0.108332
28193,0.102853
28193,0.10653
28193,0.110467
28193,0.105625
28193,0.104624
30756,0.112483
30756,0.130633
30756,0.11475
30756,0.116346
30756,0.108547
30756,0.108144
30756,0.109301
30756,0.11368
30756,0.130434
30756,0.110991
33319,0.123825
33319,0.139595
33319,0.126915
33319,0.128536
33319,0.124545
33319,0.121544
33319,0.126293
33319,0.12251
33319,0.121181
33319,0.131964
35882,0.141284
35882,0.134248
35882,0.138387
35882,0.135555
35882,0.141878
35882,0.11813
35882,0.119177
35882,0.124444
35882,0.136004
35882,0.12869
38445,0.136021
38445,0.136596
38445,0.147288
38445,0.145704
38445,0.154497
38445,0.138446
38445,0.13705
38445,0.131992
38445,0.129983
38445,0.143031
41008,0.15216
41008,0.176842
41008,0.171298
41008,0.158409
41008,0.147175
41008,0.137343
41008,0.145443
41008,0.150951
41008,0.157304
41008,0.148738
43571,0.149579
43571,0.145497
43571,0.150743
43571,0.146879
43571,0.155951
43571,0.157189
43571,0.144873
43571,0.144945
43571,0.148924
43571,0.162513
46134,0.175668
46134,0.183294
46134,0.176244
46134,0.164195
46134,0.1576
46134,0.155361
46134,0.156977
46134,0.157158
46134,0.167363
46134,0.172114
48697,0.181507
48697,0.189091
48697,0.189065
48697,0.178222
48697,0.182151
48697,0.201239
48697,0.185981
48697,0.177877
48697,0.171792
48697,0.179499
51260,0.185175
51260,0.183428
51260,0.186665
51260,0.179507
51260,0.177617
51260,0.178532
51260,0.186331
51260,0.194682
51260,0.193745
51260,0.194057
53823,0.190408
53823,0.191724
53823,0.201718
53823,0.205244
53823,0.199728
53823,0.186308
53823,0.192208
53823,0.184561
53823,0.185174
53823,0.203752
56386,0.20599
56386,0.201595
56386,0.184781
56386,0.205915
56386,0.204267
56386,0.196823
56386,0.191787
56386,0.195866
56386,0.204219
56386,0.211816
58949,0.222715
58949,0.225978
58949,0.209169
58949,0.19388
58949,0.191313
58949,0.19809
58949,0.204412
58949,0.19717
58949,0.203801
58949,0.21273
61512,0.210587
61512,0.208568
61512,0.213595
61512,0.223661
61512,0.21147
61512,0.206646
61512,0.201755
61512,0.205778
61512,0.223289
61512,0.215424
64075,0.222653
64075,0.21898
64075,0.21986
64075,0.219558
64075,0.218766
64075,0.217884
64075,0.210281
64075,0.209727
64075,0.210353
64075,0.215916
66638,0.239351
66638,0.261787
66638,0.259717
66638,0.26044
66638,0.245086
66638,0.256108
66638,0.264453
66638,0.257615
66638,0.246649
66638,0.246081
69201,0.259554
69201,0.255769
69201,0.255447
69201,0.251255
69201,0.229083
69201,0.237845
69201,0.249708
69201,0.249082
69201,0.235904
69201,0.246223
71764,0.25758
71764,0.254265
71764,0.236896
71764,0.250576
71764,0.248672
71764,0.282513
71764,0.274372
71764,0.262356
71764,0.255107
71764,0.282134
74327,0.261374
74327,0.279947
74327,0.258242
74327,0.245993
74327,0.272058
74327,0.278997
74327,0.271984
74327,0.29257
74327,0.270223
74327,0.260053
76890,0.274797
76890,0.294565
76890,0.248817
76890,0.25697
76890,0.256981
76890,0.286972
76890,0.264773
76890,0.29033
76890,0.288376
76890,0.289465
79453,0.271827
79453,0.267651
79453,0.285294
79453,0.315045
79453,0.281191
79453,0.290832
79453,0.257624
79453,0.260304
79453,0.29554
79453,0.282524
82016,0.270819
82016,0.272086
82016,0.27248
82016,0.290363
82016,0.276449
82016,0.28609
82016,0.268764
82016,0.272287
82016,0.276254
82016,0.278467
84579,0.27741
84579,0.278128
84579,0.299311
