67545,0.0154441
63045,0.00389922
58545,0.0133685
54045,0.00339336
49545,0.00309248
45045,0.00281431
40545,0.00251689
36045,0.00293041
31545,0.00730458
27045,0.00171205
22545,0.00144899
18045,0.00118449
13545,0.000880402
9045,0.000977097
4545,0.0011151
45,8.2649e-05
45,3.2018e-05
45,3.1651e-05
45,4.3844e-05
45,4.3316e-05
45,4.2706e-05
45,3.3166e-05
45,3.1933e-05
45,3.1216e-05
45,4.3706e-05
45,4.1551e-05
45,4.1403e-05
4545,0.00053802
9045,0.000589859
13545,0.00313987
18045,0.00418426
22545,0.00143908
27045,0.00221505
31545,0.0019999
36045,0.008401
40545,0.00251023
45045,0.00364437
49545,0.011529
54045,0.00337076
58545,0.00360705
63045,0.0146152
67545,0.00416174
72045,0.0148694
76545,0.013492
76545,0.00472433
76545,0.0178209
76545,0.00475177
76545,0.00473149
76545,0.0175998
76545,0.0047725
76545,0.007792
76545,0.00472319
76545,0.00472807
76545,0.0136031
76545,0.00786058
76545,0.00511642
76545,0.0182834
76545,0.00489591
76545,0.00471817
76545,0.00476448
76545,0.00475387
76545,0.0177437
72045,0.00446338
76545,0.00710291
81045,0.0187204
85545,0.00544371
90045,0.00555133
94545,0.00580211
99045,0.0132297
103545,0.0208341
108045,0.00674202
112545,0.00701666
117045,0.00725424
121545,0.0097592
126045,0.0231903
130545,0.00805094
135045,0.00832965
139545,0.0142438
144045,0.00887688
148545,0.0110281
153045,0.014471
157545,0.00979162
162045,0.0100751
166545,0.0105036
171045,0.0167595
175545,0.0108711
180045,0.017959
184545,0.0114283
189045,0.0117857
193545,0.0120952
198045,0.0176047
202545,0.0124793
207045,0.0128431
211545,0.0129927
216045,0.0143857
220545,0.0138038
225045,0.0187487
225045,0.0139702
225045,0.026671
225045,0.0142313
225045,0.0141485
225045,0.0142203
225045,0.0150438
225045,0.0142005
225045,0.0273955
225045,0.0140199
225045,0.0139195
225045,0.0201085
225045,0.0139733
225045,0.0139959
225045,0.0139874
